!CSV A.01.01
!Keysight Technologies,P5008B,MY61100146,A.17.20.08
!Date: Saturday, November 18, 2023 14:09:18
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
2359726295.2102,-44.436779,157.76505
2361681329.4233,-45.380669,176.26126
2363636363.6364,-42.636879,158.43013
2365591397.8495,-42.409531,143.13698
2367546432.0626,-43.772564,107.49538
2369501466.2757,-54.195122,90.569801
2371456500.4888,-51.863667,-157.63417
2373411534.7019,-44.69236,-175.37166
2375366568.915,-40.966648,170.71867
2377321603.1281,-39.553856,145.9485
2379276637.3412,-39.273911,131.87997
2381231671.5543,-38.234669,115.29723
2383186705.7674,-39.063206,101.90286
2385141739.9804,-39.19598,95.753311
2387096774.1935,-38.504364,87.888054
2389051808.4066,-37.94054,80.696785
2391006842.6197,-36.717541,69.248299
2392961876.8328,-36.087524,50.953167
2394916911.0459,-37.280594,36.323196
2396871945.259,-37.883118,34.875729
2398826979.4721,-37.389633,29.579317
2400782013.6852,-36.45723,23.260654
2402737047.8983,-35.47617,11.450597
2404692082.1114,-34.865513,-0.36576316
2406647116.3245,-34.274525,-12.209208
2408602150.5376,-33.915676,-26.192858
2410557184.7507,-33.538719,-42.802933
2412512218.9638,-33.839413,-58.323334
2414467253.1769,-34.657063,-72.5858
2416422287.39,-35.586819,-84.962273
2418377321.6031,-36.995083,-93.711472
2420332355.8162,-37.554379,-90.844299
2422287390.0293,-36.818409,-95.208412
2424242424.2424,-35.605721,-102.90834
2426197458.4555,-34.848282,-116.552
2428152492.6686,-34.985905,-132.22353
2430107526.8817,-35.383209,-145.35448
2432062561.0948,-36.618492,-155.59241
2434017595.3079,-37.056023,-157.12512
2435972629.521,-36.05154,-161.37279
2437927663.7341,-35.235321,-177.22282
2439882697.9472,-35.745789,173.61806
2441837732.1603,-35.344204,162.28986
2443792766.3734,-34.869797,148.96564
2445747800.5865,-35.560894,133.54193
2447702834.7996,-36.218178,117.41852
2449657869.0127,-38.129406,112.6304
2451612903.2258,-38.920559,113.32387
2453567937.4389,-37.151371,109.82471
2455522971.652,-37.185764,93.118599
2457478005.8651,-37.552273,85.052315
2459433040.0782,-37.221596,70.847649
2461388074.2913,-38.384888,61.682346
2463343108.5044,-38.543808,56.66383
2465298142.7175,-37.3866,47.782127
2467253176.9306,-37.042313,28.195946
2469208211.1437,-38.971363,5.016037
2471163245.3568,-41.001026,5.5411844
2473118279.5699,-40.89986,-1.6049181
2475073313.783,-43.208214,-18.107607
2477028347.9961,-42.642738,-15.85556
2478983382.2092,-44.508976,-37.932194
2480938416.4223,-53.768604,-23.214996
2482893450.6354,-47.200394,20.892467
2484848484.8485,-42.51265,7.7780437
2486803519.0616,-40.97752,-16.740749
2488758553.2747,-41.434948,-34.479679
2490713587.4878,-43.877884,-48.63036
2492668621.7009,-43.161823,-33.321529
2494623655.914,-41.426426,-47.014694
2496578690.1271,-40.840202,-62.870483
2498533724.3402,-40.916531,-82.652542
2500488758.5533,-43.865467,-90.168915
2502443792.7664,-42.55645,-82.924728
2504398826.9795,-41.182339,-100.12841
2506353861.1926,-41.554863,-129.67978
2508308895.4057,-44.950134,-142.76248
2510263929.6188,-49.991463,-147.94783
2512218963.8319,-53.23901,-127.7472
2514173998.045,-55.162785,-81.250534
2516129032.2581,-46.17886,-55.089458
2518084066.4712,-40.613373,-85.077057
2520039100.6843,-39.947151,-113.33244
2521994134.8974,-39.772968,-123.57401
2523949169.1105,-38.786537,-140.22006
2525904203.3236,-39.530678,-154.82156
2527859237.5367,-39.538162,-167.16249
2529814271.7498,-40.790398,-173.11891
2531769305.9629,-40.235767,-169.68416
2533724340.176,-38.537216,179.01447
2535679374.3891,-37.732403,165.19295
2537634408.6022,-38.461624,146.95244
2539589442.8152,-39.812737,150.10622
2541544477.0283,-38.458019,148.07439
2543499511.2414,-37.00552,144.18542
2545454545.4545,-35.266029,128.68695
2547409579.6676,-34.732407,111.60165
2549364613.8807,-34.532066,98.155113
2551319648.0938,-34.07056,82.413719
2553274682.3069,-34.801098,67.51667
2555229716.52,-34.968067,55.187866
2557184750.7331,-35.94104,45.678173
2559139784.9462,-36.085838,40.371174
2561094819.1593,-35.603203,29.584562
2563049853.3724,-35.264698,21.660431
2565004887.5855,-35.265354,3.8716941
2566959921.7986,-36.443153,-6.5509171
2568914956.0117,-36.487488,-10.824529
2570869990.2248,-36.15493,-20.665318
2572825024.4379,-35.906498,-30.55699
2574780058.651,-35.920582,-47.538208
2576735092.8641,-37.391766,-58.640255
2578690127.0772,-38.097675,-63.316277
2580645161.2903,-37.528423,-67.442665
2582600195.5034,-37.609924,-82.19677
2584555229.7165,-38.562042,-90.863396
2586510263.9296,-39.004364,-99.666512
2588465298.1427,-39.410763,-99.765274
2590420332.3558,-38.603546,-111.34308
2592375366.5689,-38.949593,-117.56732
2594330400.782,-38.848812,-131.98114
2596285434.9951,-39.990662,-137.47781
2598240469.2082,-39.672276,-147.13698
2600195503.4213,-40.211487,-152.1528
2602150537.6344,-41.427689,-162.87863
2604105571.8475,-41.17815,-163.11201
2606060606.0606,-41.856155,-164.54152
2608015640.2737,-40.244595,-160.84259
2609970674.4868,-38.086391,-177.8531
2611925708.6999,-38.582542,164.31064
2613880742.913,-39.002277,155.95859
2615835777.1261,-38.831657,145.60228
2617790811.3392,-39.900581,136.32634
2619745845.5523,-39.390369,130.61325
2621700879.7654,-39.056488,120.75867
2623655913.9785,-39.264706,109.94586
2625610948.1916,-39.318642,100.59912
2627565982.4047,-39.447437,90.218513
2629521016.6178,-39.295143,78.189682
2631476050.8309,-40.034214,68.594345
2633431085.044,-40.869568,51.81406
2635386119.2571,-42.197414,58.157806
2637341153.4702,-41.322056,47.941853
2639296187.6833,-41.529644,41.601974
2641251221.8964,-41.40781,34.100491
2643206256.1095,-40.462204,25.022316
2645161290.3226,-40.992775,7.399354
2647116324.5357,-41.897724,-7.1222544
2649071358.7488,-43.488487,-18.365009
2651026392.9619,-44.061764,-23.947039
2652981427.175,-46.195072,-37.572147
2654936461.3881,-50.68232,-34.87392
2656891495.6012,-49.862106,-2.4826801
2658846529.8143,-46.56974,-9.4751339
2660801564.0274,-46.031776,-22.56712
2662756598.2405,-47.017803,-28.405382
2664711632.4536,-47.528572,-49.158379
2666666666.6667,-51.501827,-31.307623
2668621700.8798,-48.838516,13.094948
2670576735.0929,-42.574745,-1.2621812
2672531769.306,-39.824318,-19.343634
2674486803.5191,-38.16674,-41.962692
2676441837.7322,-38.33791,-63.005531
2678396871.9453,-39.210289,-78.343658
2680351906.1584,-38.827309,-78.028145
2682306940.3715,-37.942387,-99.875244
2684261974.5846,-39.71035,-105.44444
2686217008.7977,-39.23238,-104.08323
2688172043.0108,-37.479572,-114.38683
2690127077.2239,-36.596428,-125.28414
2692082111.437,-36.104767,-144.58467
2694037145.65,-36.743702,-154.27899
2695992179.8631,-36.322769,-162.53444
2697947214.0762,-35.281075,-175.80527
2699902248.2893,-35.77441,166.90564
2701857282.5024,-36.217079,156.96042
2703812316.7155,-36.30513,146.73235
2705767350.9286,-36.766769,135.33598
2707722385.1417,-36.919041,127.5789
2709677419.3548,-36.997234,118.93982
2711632453.5679,-36.434277,106.18883
2713587487.781,-36.609768,89.367752
2715542521.9941,-38.353275,79.377632
2717497556.2072,-38.647583,74.569389
2719452590.4203,-39.473503,69.10891
2721407624.6334,-38.72805,62.799519
2723362658.8465,-38.891487,50.629135
2725317693.0596,-39.204147,43.159557
2727272727.2727,-39.627354,29.99156
2729227761.4858,-40.831448,29.683771
2731182795.6989,-40.19606,26.018808
2733137829.912,-39.583614,19.636499
2735092864.1251,-38.556503,9.6400967
2737047898.3382,-37.867832,-4.8116641
2739002932.5513,-37.59148,-23.220814
2740957966.7644,-39.044037,-49.396458
2742913000.9775,-42.877899,-60.343006
2744868035.1906,-46.247704,-41.013367
2746823069.4037,-44.105206,-37.048763
2748778103.6168,-44.2752,-32.092468
2750733137.8299,-42.578075,-30.101999
2752688172.043,-39.108841,-37.487434
2754643206.2561,-38.393028,-56.932995
2756598240.4692,-37.696667,-68.79425
2758553274.6823,-36.511177,-84.386642
2760508308.8954,-36.462654,-105.45798
2762463343.1085,-37.232395,-117.27006
2764418377.3216,-37.701954,-133.55215
2766373411.5347,-38.062466,-140.62126
2768328445.7478,-37.476879,-153.22681
2770283479.9609,-37.360245,-171.40756
2772238514.174,-38.084812,164.55446
2774193548.3871,-40.065979,148.49774
2776148582.6002,-42.538902,127.05573
2778103616.8133,-47.187057,133.90855
2780058651.0264,-47.02042,139.65466
2782013685.2395,-47.391991,120.19869
2783968719.4526,-52.876053,126.29984
2785923753.6657,-51.518017,154.31287
2787878787.8788,-48.226051,150.02644
2789833822.0919,-50.138245,130.68808
2791788856.305,-49.722836,127.89949
2793743890.5181,-52.567406,134.85664
2795698924.7312,-51.46064,141.46974
2797653958.9443,-49.615273,163.88402
2799608993.1574,-47.128059,154.17136
2801564027.3705,-45.25597,145.74493
2803519061.5836,-43.875469,133.13553
2805474095.7967,-42.831329,123.81488
2807429130.0098,-42.04562,109.0327
2809384164.2229,-42.355934,98.929703
2811339198.436,-41.279598,100.10992
2813294232.6491,-39.430264,84.929253
2815249266.8622,-39.210701,68.632477
2817204301.0753,-39.051586,58.094727
2819159335.2884,-38.638206,45.271763
2821114369.5015,-38.019726,32.415771
2823069403.7146,-39.010151,17.423723
2825024437.9277,-39.226048,11.073816
2826979472.1408,-38.878304,5.1081901
2828934506.3539,-37.833015,-5.1005101
2830889540.567,-37.413746,-20.781225
2832844574.7801,-37.997189,-40.191883
2834799608.9932,-39.354389,-47.263733
2836754643.2063,-39.258667,-54.443745
2838709677.4194,-39.738621,-63.665272
2840664711.6325,-38.892471,-69.113747
2842619745.8456,-38.783092,-88.765411
2844574780.0587,-40.204189,-104.22765
2846529814.2717,-43.213451,-104.07347
2848484848.4848,-42.211952,-100.01464
2850439882.6979,-41.637234,-108.02692
2852394916.911,-41.923019,-104.81664
2854349951.1241,-39.670364,-114.56976
2856304985.3372,-39.020058,-122.9261
2858260019.5503,-37.521286,-140.3367
2860215053.7634,-38.469822,-159.14302
2862170087.9765,-38.668827,-168.50267
2864125122.1896,-39.326229,179.77312
2866080156.4027,-39.710884,169.847
2868035190.6158,-40.469685,161.03908
2869990224.8289,-41.032703,160.20264
2871945259.042,-40.323742,158.82484
2873900293.2551,-38.930149,145.19026
2875855327.4682,-39.336624,131.16226
2877810361.6813,-39.022823,123.96368
2879765395.8944,-38.923168,111.43327
2881720430.1075,-39.222168,100.76248
2883675464.3206,-39.473454,95.368065
2885630498.5337,-37.691429,82.973602
2887585532.7468,-37.895405,64.414551
2889540566.9599,-38.912758,46.597202
2891495601.173,-39.878296,39.762093
2893450635.3861,-39.778969,24.227512
2895405669.5992,-41.472752,11.584509
2897360703.8123,-41.84296,5.1197028
2899315738.0254,-44.830711,-7.1595435
2901270772.2385,-44.260033,8.3780556
2903225806.4516,-41.979191,-5.8142128
2905180840.6647,-43.186413,-25.480875
2907135874.8778,-43.712936,-30.121998
2909090909.0909,-43.148285,-43.65781
2911045943.304,-44.529633,-68.28109
2913000977.5171,-48.134644,-75.902962
2914956011.7302,-49.394962,-69.48185
2916911045.9433,-48.534542,-73.743446
2918866080.1564,-49.48888,-107.72975
2920821114.3695,-60.280735,-167.47275
2922776148.5826,-54.119301,2.4872596
2924731182.7957,-50.088001,-35.607254
2926686217.0088,-54.772137,-44.796051
2928641251.2219,-48.10331,-18.179979
2930596285.435,-44.929733,-41.630379
2932551319.6481,-44.314365,-61.421059
2934506353.8612,-44.351959,-73.865685
2936461388.0743,-44.378521,-79.212494
2938416422.2874,-42.943134,-86.91198
2940371456.5005,-41.526608,-95.27449
2942326490.7136,-40.422428,-113.40141
2944281524.9267,-40.413284,-125.93703
2946236559.1398,-39.22332,-141.54396
2948191593.3529,-39.986908,-161.91846
2950146627.566,-41.422955,-172.51567
2952101661.7791,-41.455147,-178.11351
2954056695.9922,-42.302105,173.31969
2956011730.2053,-41.851913,174.46259
2957966764.4184,-40.985481,159.48663
2959921798.6315,-41.37149,153.39018
2961876832.8446,-40.152363,142.89258
2963831867.0577,-40.648567,122.91338
2965786901.2708,-42.120804,119.87217
2967741935.4839,-41.192959,117.95235
2969696969.697,-40.604294,106.24607
2971652003.9101,-39.567402,95.045311
2973607038.1232,-39.703148,75.380882
2975562072.3363,-41.514351,62.988197
2977517106.5494,-41.297184,59.611603
2979472140.7625,-42.510239,46.101444
2981427174.9756,-43.647713,51.45747
2983382209.1887,-41.721405,49.882099
2985337243.4018,-41.180439,40.950588
2987292277.6149,-40.197681,28.142855
2989247311.828,-40.776974,13.248232
2991202346.0411,-41.153862,9.1860876
2993157380.2542,-40.052555,4.8566856
2995112414.4673,-39.704315,-7.3463969
2997067448.6804,-39.449436,-17.407799
2999022482.8935,-38.487041,-27.346392
3000977517.1065,-38.035069,-41.17009
3002932551.3196,-38.16069,-55.688892
3004887585.5327,-37.75098,-70.961761
3006842619.7458,-38.839966,-89.402817
3008797653.9589,-40.421143,-95.29335
3010752688.172,-40.946945,-96.220406
3012707722.3851,-39.745407,-98.718155
3014662756.5982,-38.434013,-110.02071
3016617790.8113,-38.352543,-124.66422
3018572825.0244,-37.297138,-138.18626
3020527859.2375,-37.2985,-158.39063
3022482893.4506,-38.441624,-176.33626
3024437927.6637,-38.930714,177.17665
3026392961.8768,-39.316727,165.14687
3028347996.0899,-38.413731,152.19531
3030303030.303,-38.239681,126.73981
3032258064.5161,-40.425053,99.637833
3034213098.7292,-44.437778,87.217812
3036168132.9423,-48.411774,87.697014
3038123167.1554,-47.738804,114.01068
3040078201.3685,-44.709961,92.485847
3042033235.5816,-47.870972,73.10453
3043988269.7947,-47.992123,61.765854
3045943304.0078,-54.457447,55.184635
3047898338.2209,-52.518955,84.177628
3049853372.434,-54.122391,83.799393
3051808406.6471,-50.433395,98.600761
3053763440.8602,-46.824692,79.760597
3055718475.0733,-46.015038,50.492031
3057673509.2864,-48.248013,20.612148
3059628543.4995,-54.122829,6.5295715
3061583577.7126,-56.673515,46.527016
3063538611.9257,-51.828423,52.678215
3065493646.1388,-49.308617,35.896355
3067448680.3519,-51.382179,0.25457448
3069403714.565,-54.538723,29.704636
3071358748.7781,-54.278728,13.985561
3073313782.9912,-51.281986,52.644695
3075268817.2043,-45.63483,32.726955
3077223851.4174,-43.038868,-2.2584598
3079178885.6305,-42.700253,-39.996101
3081133919.8436,-43.587608,-86.395012
3083088954.0567,-50.838608,-152.92093
3085043988.2698,-63.03196,-104.10199
3086999022.4829,-62.559425,143.58554
3088954056.696,-51.556156,70.417656
3090909090.9091,-48.865562,24.988556
3092864125.1222,-46.909744,-0.49411947
3094819159.3353,-46.851093,-4.3446302
3096774193.5484,-43.026775,-22.325016
3098729227.7615,-42.859104,-52.681835
3100684261.9746,-43.646843,-54.0452
3102639296.1877,-41.841869,-68.449593
3104594330.4008,-41.513241,-92.741837
3106549364.6139,-44.579903,-101.2306
3108504398.827,-43.20116,-95.200233
3110459433.0401,-41.002609,-110.02663
3112414467.2532,-41.499775,-120.72036
3114369501.4663,-40.402691,-122.4599
3116324535.6794,-38.84536,-141.0108
3118279569.8925,-38.883869,-151.91953
3120234604.1056,-37.533073,-163.60907
3122189638.3187,-36.770836,179.95511
3124144672.5318,-36.447929,160.68054
3126099706.7449,-37.129082,145.73067
3128054740.958,-37.288261,133.18816
3130009775.1711,-37.113476,122.36441
3131964809.3842,-36.836063,105.01868
3133919843.5973,-37.885483,88.49012
3135874877.8104,-39.031071,81.360069
3137829912.0235,-38.522072,70.499649
3139784946.2366,-39.706688,58.972576
3141739980.4497,-39.826111,53.569508
3143695014.6628,-39.410625,47.641056
3145650048.8759,-38.196983,33.744694
3147605083.089,-38.005142,11.1396
3149560117.3021,-40.423397,-10.180886
3151515151.5152,-42.006065,-17.342203
3153470185.7283,-42.925003,-19.081001
3155425219.9413,-44.275463,-31.471872
3157380254.1544,-44.763264,-27.422319
3159335288.3675,-45.941811,-35.669518
3161290322.5806,-46.305824,-25.341476
3163245356.7937,-44.346069,-29.233425
3165200391.0068,-42.484776,-44.309387
3167155425.2199,-44.040794,-63.93314
3169110459.433,-45.343864,-52.600132
3171065493.6461,-42.915176,-56.861549
3173020527.8592,-41.617207,-70.532784
3174975562.0723,-41.372845,-90.417053
3176930596.2854,-41.300537,-98.676224
3178885630.4985,-41.246864,-118.78757
3180840664.7116,-42.65704,-129.03468
3182795698.9247,-43.823826,-138.16911
3184750733.1378,-43.951427,-137.3457
3186705767.3509,-44.213596,-135.98849
3188660801.564,-41.654961,-145.90956
3190615835.7771,-40.703293,-161.76324
3192570869.9902,-40.183178,176.70769
3194525904.2033,-40.723759,158.62216
3196480938.4164,-41.813946,140.14412
3198435972.6295,-43.575932,127.13492
3200391006.8426,-44.977867,111.15882
3202346041.0557,-49.35067,109.91061
3204301075.2688,-48.406384,118.71383
3206256109.4819,-48.384415,112.42147
3208211143.695,-48.150043,96.694382
3210166177.9081,-52.830315,109.89323
3212121212.1212,-47.942276,111.01289
3214076246.3343,-47.040043,95.164375
3216031280.5474,-47.209732,63.01807
3217986314.7605,-51.120861,48.469234
3219941348.9736,-52.034515,49.971115
3221896383.1867,-55.461269,12.875646
3223851417.3998,-63.607872,-108.19055
3225806451.6129,-51.170345,158.1665
3227761485.826,-49.034882,128.09062
3229716520.0391,-46.145947,114.79204
3231671554.2522,-45.701374,88.989708
3233626588.4653,-45.110008,94.550018
3235581622.6784,-42.671295,75.564362
3237536656.8915,-42.134033,66.254951
3239491691.1046,-40.31562,52.703434
3241446725.3177,-38.869858,34.899418
3243401759.5308,-38.694134,15.164189
3245356793.7439,-39.071621,1.375234
3247311827.957,-38.527248,-11.931209
3249266862.1701,-38.420532,-28.093851
3251221896.3832,-38.739857,-42.499432
3253176930.5963,-39.420734,-56.605579
3255131964.8094,-39.898273,-64.061104
3257086999.0225,-39.939613,-77.451729
3259042033.2356,-40.569389,-86.831482
3260997067.4487,-40.234295,-95.199104
3262952101.6618,-40.477615,-111.2853
3264907135.8749,-42.428726,-121.97793
3266862170.088,-42.713116,-119.13246
3268817204.3011,-40.866638,-125.28216
3270772238.5142,-40.68903,-149.77156
3272727272.7273,-43.461151,-163.2094
3274682306.9404,-44.572632,-162.75815
3276637341.1535,-45.576191,-166.396
3278592375.3666,-45.833336,-155.76643
3280547409.5797,-43.724583,-162.13097
3282502443.7928,-44.106853,-168.36656
3284457478.0059,-42.510426,-170.57872
3286412512.219,-41.160671,176.36029
3288367546.4321,-40.764912,167.22185
3290322580.6452,-39.830345,150.79657
3292277614.8583,-40.111118,137.29402
3294232649.0714,-40.280796,128.65607
3296187683.2845,-39.924351,117.06766
3298142717.4976,-41.139481,104.86572
3300097751.7107,-40.392315,104.17357
3302052785.9238,-39.785744,94.56662
3304007820.1369,-38.687893,78.640686
3305962854.35,-39.161499,65.269112
3307917888.563,-39.292656,48.841515
3309872922.7761,-40.336391,40.922119
3311827956.9892,-40.852074,30.112333
3313782991.2023,-40.583572,24.885078
3315738025.4154,-40.878933,14.244883
3317693059.6285,-40.095337,6.6871743
3319648093.8416,-39.816803,-15.118904
3321603128.0547,-41.395931,-30.688932
3323558162.2678,-42.04417,-44.213772
3325513196.4809,-44.032551,-58.435997
3327468230.694,-47.359966,-70.161644
3329423264.9071,-50.165676,-38.204292
3331378299.1202,-47.96188,-43.113174
3333333333.3333,-46.03159,-37.749043
3335288367.5464,-44.778778,-57.217579
3337243401.7595,-45.306961,-68.849182
3339198435.9726,-46.431923,-87.734543
3341153470.1857,-49.465874,-69.922195
3343108504.3988,-46.915539,-65.021141
3345063538.6119,-45.243706,-68.27462
3347018572.825,-42.326241,-85.789856
3348973607.0381,-42.822216,-113.02391
3350928641.2512,-44.692875,-119.85741
3352883675.4643,-44.983398,-131.19553
3354838709.6774,-47.323158,-132.45438
3356793743.8905,-46.28508,-122.10326
3358748778.1036,-45.656147,-125.90373
3360703812.3167,-42.94635,-125.23916
3362658846.5298,-41.111229,-146.18559
3364613880.7429,-40.352489,-164.85803
3366568914.956,-40.246761,176.11205
3368523949.1691,-40.901264,156.72539
3370478983.3822,-42.219612,137.11438
3372434017.5953,-44.374035,122.04749
3374389051.8084,-49.290764,115.22912
3376344086.0215,-51.267864,151.49228
3378299120.2346,-46.01717,146.72279
3380254154.4477,-48.415195,132.79115
3382209188.6608,-47.467999,137.58778
