!CSV A.01.01
!Keysight Technologies,P5008B,MY61100146,A.17.20.08
!Date: Saturday, November 18, 2023 14:08:32
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
2154447702.8348,-36.165577,-21.523804
2156402737.0479,-37.329102,-30.971048
2158357771.261,-37.217834,-37.573017
2160312805.4741,-36.778618,-47.431007
2162267839.6872,-36.902714,-55.616116
2164222873.9003,-36.291584,-64.667099
2166177908.1134,-35.896172,-77.793625
2168132942.3265,-35.08699,-85.454018
2170087976.5396,-34.287998,-103.42175
2172043010.7527,-34.671238,-125.57607
2173998044.9658,-36.077595,-137.10201
2175953079.1789,-36.645088,-148.39119
2177908113.392,-38.214993,-149.16548
2179863147.6051,-36.140694,-156.22179
2181818181.8182,-35.331154,-175.76588
2183773216.0313,-35.757702,160.38551
2185728250.2444,-36.114601,142.31332
2187683284.4575,-37.85997,116.02049
2189638318.6706,-41.919621,93.507805
2191593352.8837,-46.361778,99.733032
2193548387.0968,-48.447247,101.48663
2195503421.3099,-48.69775,86.427284
2197458455.523,-65.789497,178.80833
2199413489.7361,-46.695911,157.13818
2201368523.9492,-47.192257,120.37988
2203323558.1623,-48.283905,129.45174
2205278592.3754,-45.981434,121.62731
2207233626.5885,-48.598866,109.19453
2209188660.8016,-46.635754,124.31184
2211143695.0147,-44.669029,114.60153
2213098729.2278,-43.573673,92.456322
2215053763.4409,-45.666061,77.46843
2217008797.654,-46.631329,102.91889
2218963831.8671,-43.91444,90.700409
2220918866.0802,-42.866318,88.454697
2222873900.2933,-41.039276,76.354172
2224828934.5064,-39.079315,55.95937
2226783968.7195,-40.492802,31.899849
2228739002.9326,-42.432804,30.760559
2230694037.1456,-40.825836,39.954414
2232649071.3587,-37.759811,17.177616
2234604105.5718,-38.947769,-5.0800209
2236559139.7849,-39.042591,-16.68434
2238514173.998,-40.191162,-34.484783
2240469208.2111,-41.454121,-39.355713
2242424242.4242,-42.314137,-52.334248
2244379276.6373,-44.456974,-54.76363
2246334310.8504,-44.352718,-60.38026
2248289345.0635,-48.687885,-60.574955
2250244379.2766,-48.592064,-18.324245
2252199413.4897,-41.535725,-16.004147
2254154447.7028,-37.765926,-34.623749
2256109481.9159,-36.572502,-63.462696
2258064516.129,-36.791897,-83.463943
2260019550.3421,-38.327839,-91.629051
2261974584.5552,-37.249275,-96.14241
2263929618.7683,-36.309494,-103.42688
2265884652.9814,-34.622173,-118.73187
2267839687.1945,-34.976734,-137.68556
2269794721.4076,-35.609921,-150.24254
2271749755.6207,-35.577038,-154.57858
2273704789.8338,-34.65847,-165.18761
2275659824.0469,-34.175209,-179.27652
2277614858.26,-33.695015,167.33884
2279569892.4731,-34.190742,152.46684
2281524926.6862,-33.846069,143.43559
2283479960.8993,-33.538177,128.46153
2285434995.1124,-33.791344,110.92246
2287390029.3255,-35.084225,100.26302
2289345063.5386,-34.370102,90.507729
2291300097.7517,-34.800949,75.900322
2293255131.9648,-35.25111,58.026161
2295210166.1779,-37.285461,52.416714
2297165200.391,-36.417152,47.006306
2299120234.6041,-37.142109,28.593987
2301075268.8172,-37.874607,21.427837
2303030303.0303,-38.171459,15.916018
2304985337.2434,-38.443832,-0.14537244
2306940371.4565,-39.305809,-9.3001528
2308895405.6696,-39.555222,-22.991833
2310850439.8827,-41.184601,-46.695271
2312805474.0958,-47.612148,-53.041046
2314760508.3089,-46.31134,-8.4265671
2316715542.522,-43.017864,-18.195341
2318670576.7351,-42.046608,-34.349918
2320625610.9482,-42.773621,-52.575428
2322580645.1613,-44.874367,-55.194843
2324535679.3744,-44.76506,-51.666893
2326490713.5875,-44.850235,-50.393303
2328445747.8006,-42.586315,-47.642948
2330400782.0137,-40.149879,-58.894897
2332355816.2268,-38.809155,-82.168404
2334310850.4399,-39.201588,-104.82325
2336265884.653,-40.599735,-129.5472
2338220918.8661,-43.833462,-129.1833
2340175953.0792,-43.704353,-136.00159
2342130987.2923,-44.107136,-138.47878
2344086021.5054,-45.969387,-144.85207
2346041055.7185,-44.687775,-148.26801
2347996089.9316,-47.691895,-166.51331
2349951124.1447,-46.236637,-135.63206
2351906158.3578,-44.976608,-153.22954
2353861192.5709,-43.629784,-159.56709
2355816226.784,-43.103542,179.60841
2357771260.9971,-44.363869,167.0663
2359726295.2102,-46.515038,163.49799
2361681329.4233,-46.337898,175.08896
2363636363.6364,-44.92522,156.77545
2365591397.8495,-44.926342,150.83611
2367546432.0626,-46.352016,118.90966
2369501466.2757,-56.781879,127.45429
2371456500.4888,-49.209057,-157.72142
2373411534.7019,-44.897549,-175.05537
2375366568.915,-40.798679,175.15857
2377321603.1281,-39.590164,150.83302
2379276637.3412,-38.829414,138.22681
2381231671.5543,-37.682919,120.83588
2383186705.7674,-38.020786,103.02269
2385141739.9804,-38.879658,94.806229
2387096774.1935,-38.277287,87.011917
2389051808.4066,-38.270367,80.142876
2391006842.6197,-36.94714,72.240463
2392961876.8328,-36.185814,54.891193
2394916911.0459,-37.046135,40.848698
2396871945.259,-37.322083,36.67197
2398826979.4721,-37.246796,31.623568
2400782013.6852,-36.107796,24.842594
2402737047.8983,-35.194855,13.250745
2404692082.1114,-34.618629,0.99546665
2406647116.3245,-33.814342,-11.623896
2408602150.5376,-33.877792,-25.146101
2410557184.7507,-33.357475,-39.702129
2412512218.9638,-33.128548,-54.852734
2414467253.1769,-33.801365,-73.875145
2416422287.39,-35.295696,-85.805656
2418377321.6031,-36.669022,-93.478294
2420332355.8162,-37.069313,-90.43483
2422287390.0293,-36.247173,-98.00351
2424242424.2424,-35.486416,-105.70238
2426197458.4555,-34.759514,-117.63512
2428152492.6686,-34.837395,-133.32086
2430107526.8817,-35.346348,-144.2729
2432062561.0948,-36.041492,-155.03677
2434017595.3079,-36.508102,-160.87982
2435972629.521,-36.109997,-164.62733
2437927663.7341,-35.351906,-177.51433
2439882697.9472,-35.503334,172.62654
2441837732.1603,-35.277889,162.00058
2443792766.3734,-34.494354,149.49576
2445747800.5865,-35.04285,130.81635
2447702834.7996,-35.969902,114.94395
2449657869.0127,-38.07354,110.03324
2451612903.2258,-38.451786,109.72256
2453567937.4389,-37.165318,105.21846
2455522971.652,-37.392216,87.380684
2457478005.8651,-37.923653,80.457932
2459433040.0782,-38.121021,68.095444
2461388074.2913,-39.261971,62.196907
2463343108.5044,-38.758045,59.322292
2465298142.7175,-37.522568,48.064304
2467253176.9306,-37.145103,29.527916
2469208211.1437,-38.852428,6.7620316
2471163245.3568,-40.874813,7.1503267
2473118279.5699,-40.184673,-1.7636014
2475073313.783,-42.745556,-25.669426
2477028347.9961,-43.134922,-21.018063
2478983382.2092,-45.365662,-37.8606
2480938416.4223,-51.765526,-23.869339
2482893450.6354,-49.081871,12.047043
2484848484.8485,-43.370895,8.2126551
2486803519.0616,-41.847149,-17.107571
2488758553.2747,-42.555832,-30.44676
2490713587.4878,-43.905457,-44.083237
2492668621.7009,-43.575813,-32.583263
2494623655.914,-41.38596,-44.169395
2496578690.1271,-40.789623,-62.092129
2498533724.3402,-41.075592,-83.040154
2500488758.5533,-45.036224,-89.836288
2502443792.7664,-42.086792,-77.140266
2504398826.9795,-41.277485,-102.33741
2506353861.1926,-42.358147,-125.91795
2508308895.4057,-44.340973,-135.56599
2510263929.6188,-48.654221,-155.5141
2512218963.8319,-55.245945,-126.72464
2514173998.045,-54.196018,-69.345406
2516129032.2581,-45.86174,-60.459751
2518084066.4712,-41.350277,-83.836815
2520039100.6843,-40.205372,-110.18996
2521994134.8974,-39.686829,-121.24
2523949169.1105,-38.920078,-140.8306
2525904203.3236,-40.11076,-153.589
2527859237.5367,-40.157619,-161.91934
2529814271.7498,-40.805466,-164.33298
2531769305.9629,-39.655361,-164.62459
2533724340.176,-37.91267,-175.52524
2535679374.3891,-37.150051,168.67953
2537634408.6022,-37.565804,150.52621
2539589442.8152,-38.625477,152.41438
2541544477.0283,-37.271282,144.67599
2543499511.2414,-36.713787,140.19791
2545454545.4545,-34.973232,126.37533
2547409579.6676,-34.567242,110.37286
2549364613.8807,-34.281609,96.690826
2551319648.0938,-33.877876,80.704697
2553274682.3069,-34.676468,67.157936
2555229716.52,-34.843952,54.517971
2557184750.7331,-35.475883,44.964027
2559139784.9462,-35.686596,37.960663
2561094819.1593,-35.402832,27.347252
2563049853.3724,-35.294434,18.319489
2565004887.5855,-35.298401,0.96891433
2566959921.7986,-36.85165,-7.6315823
2568914956.0117,-36.617641,-9.0896893
2570869990.2248,-35.929829,-18.611746
2572825024.4379,-35.408875,-30.287855
2574780058.651,-35.488415,-49.410046
2576735092.8641,-37.210579,-61.585331
2578690127.0772,-38.421154,-65.19149
2580645161.2903,-37.490261,-64.836845
2582600195.5034,-36.953239,-83.304291
2584555229.7165,-38.070351,-91.582115
2586510263.9296,-38.466331,-102.03228
2588465298.1427,-39.020226,-106.84847
2590420332.3558,-38.623333,-117.28526
2592375366.5689,-39.812023,-122.39374
2594330400.782,-39.313263,-131.45941
2596285434.9951,-39.327358,-137.79298
2598240469.2082,-39.294163,-155.02321
2600195503.4213,-41.007507,-159.36705
2602150537.6344,-42.474503,-165.83652
2604105571.8475,-41.753731,-164.33167
2606060606.0606,-42.511814,-164.87779
2608015640.2737,-40.709496,-161.12679
2609970674.4868,-38.645512,-178.69388
2611925708.6999,-39.1936,162.05905
2613880742.913,-39.819046,153.91142
2615835777.1261,-39.97551,145.4765
2617790811.3392,-40.956009,140.82143
2619745845.5523,-39.758404,133.14905
2621700879.7654,-39.880627,123.08818
2623655913.9785,-40.096321,115.7472
2625610948.1916,-39.422516,106.83392
2627565982.4047,-39.509518,94.464119
2629521016.6178,-39.582176,82.662598
2631476050.8309,-39.992405,72.991844
2633431085.044,-41.338871,56.790684
2635386119.2571,-41.855591,66.245842
2637341153.4702,-40.697487,54.083923
2639296187.6833,-40.96941,46.040554
2641251221.8964,-40.598534,36.926487
2643206256.1095,-39.920231,28.446138
2645161290.3226,-39.67638,10.015363
2647116324.5357,-40.947334,-10.241173
2649071358.7488,-42.532902,-22.982248
2651026392.9619,-44.382263,-27.928017
2652981427.175,-45.939217,-34.963406
2654936461.3881,-49.236282,-39.160061
2656891495.6012,-50.23267,-16.715565
2658846529.8143,-48.231251,-12.508263
2660801564.0274,-46.573708,-22.529943
2662756598.2405,-48.463593,-27.250265
2664711632.4536,-48.367409,-38.429031
2666666666.6667,-49.392639,-20.968943
2668621700.8798,-48.611511,5.202435
2670576735.0929,-42.599144,-2.3353119
2672531769.306,-39.96233,-20.026794
2674486803.5191,-38.396591,-40.330021
2676441837.7322,-37.880741,-60.681286
2678396871.9453,-38.852047,-79.489586
2680351906.1584,-38.573044,-79.44593
2682306940.3715,-37.874863,-101.12369
2684261974.5846,-39.83905,-107.80128
2686217008.7977,-39.462975,-104.82894
2688172043.0108,-37.659737,-113.19666
2690127077.2239,-36.323425,-124.12092
2692082111.437,-35.867413,-144.27972
2694037145.65,-36.576633,-155.95357
2695992179.8631,-36.444504,-163.07463
2697947214.0762,-35.149124,-174.50519
2699902248.2893,-35.442806,166.24092
2701857282.5024,-36.025452,155.06944
2703812316.7155,-36.50473,144.4838
2705767350.9286,-36.882183,134.84175
2707722385.1417,-36.945934,128.20453
2709677419.3548,-36.625122,118.93261
2711632453.5679,-36.075661,102.84313
2713587487.781,-36.802273,84.989372
2715542521.9941,-38.780586,77.997452
2717497556.2072,-38.860355,73.359253
2719452590.4203,-39.757751,66.866272
2721407624.6334,-39.577553,63.30093
2723362658.8465,-39.2976,55.675724
2725317693.0596,-38.926441,47.264015
2727272727.2727,-39.039371,29.636518
2729227761.4858,-40.669025,26.883461
2731182795.6989,-40.214451,22.728746
2733137829.912,-40.105984,19.089573
2735092864.1251,-38.714844,11.438328
2737047898.3382,-37.821617,-2.7669091
2739002932.5513,-37.549038,-23.269514
2740957966.7644,-38.883923,-49.33913
2742913000.9775,-42.578251,-61.706497
2744868035.1906,-46.841839,-45.760372
2746823069.4037,-44.425888,-32.153652
2748778103.6168,-44.182274,-32.707947
2750733137.8299,-42.843216,-31.019836
2752688172.043,-39.252792,-35.39986
2754643206.2561,-38.149818,-56.18763
2756598240.4692,-37.566471,-69.363243
2758553274.6823,-36.658585,-86.213478
2760508308.8954,-36.492821,-105.73523
2762463343.1085,-37.651455,-118.76215
2764418377.3216,-38.123749,-133.14218
2766373411.5347,-38.295383,-138.14207
2768328445.7478,-37.602516,-151.14606
2770283479.9609,-37.337349,-169.43073
2772238514.174,-37.922264,164.95561
2774193548.3871,-40.335209,147.32272
2776148582.6002,-42.849701,130.13069
2778103616.8133,-47.917389,130.84889
2780058651.0264,-46.69659,150.13255
2782013685.2395,-46.715401,122.33604
2783968719.4526,-52.559399,119.07407
2785923753.6657,-52.954792,154.54439
2787878787.8788,-48.407978,160.43034
2789833822.0919,-49.871761,141.0851
2791788856.305,-48.329113,132.54404
2793743890.5181,-52.037617,144.78728
2795698924.7312,-49.349682,151.42451
2797653958.9443,-47.840996,154.18272
2799608993.1574,-46.541153,144.54965
2801564027.3705,-44.435829,138.44969
2803519061.5836,-44.198982,123.26769
2805474095.7967,-43.409218,119.25066
2807429130.0098,-42.586945,110.1462
2809384164.2229,-42.19817,100.7171
2811339198.436,-41.255768,98.596436
2813294232.6491,-39.398129,82.916466
2815249266.8622,-39.098511,69.858009
2817204301.0753,-38.53931,55.846825
2819159335.2884,-38.720516,42.120415
2821114369.5015,-38.23325,33.408527
2823069403.7146,-38.281361,18.833517
2825024437.9277,-38.463036,6.0138068
2826979472.1408,-38.796589,-1.1532415
2828934506.3539,-38.022057,-9.4701242
2830889540.567,-37.827747,-26.055513
2832844574.7801,-38.588226,-40.192913
2834799608.9932,-39.304436,-46.854721
2836754643.2063,-39.034569,-57.318504
2838709677.4194,-39.629406,-69.843819
2840664711.6325,-39.893272,-72.213989
2842619745.8456,-39.29237,-87.558189
2844574780.0587,-40.43119,-103.57224
2846529814.2717,-43.01746,-106.66882
2848484848.4848,-42.987549,-102.90205
2850439882.6979,-42.042976,-105.61642
2852394916.911,-41.860142,-103.50008
2854349951.1241,-39.842709,-114.63411
2856304985.3372,-39.041672,-122.95541
2858260019.5503,-37.595978,-141.95825
2860215053.7634,-38.552441,-159.97466
2862170087.9765,-38.729061,-170.68694
2864125122.1896,-39.544422,176.3499
2866080156.4027,-40.05497,164.76703
2868035190.6158,-41.555836,155.92268
2869990224.8289,-42.41811,161.9617
2871945259.042,-40.917831,162.36429
2873900293.2551,-39.3951,147.45374
2875855327.4682,-39.762512,130.76448
2877810361.6813,-39.947315,125.10603
2879765395.8944,-39.425819,115.99603
2881720430.1075,-39.576317,103.79616
2883675464.3206,-40.023651,98.094307
2885630498.5337,-37.928913,87.497078
2887585532.7468,-38.240402,66.978226
2889540566.9599,-39.088242,50.892128
2891495601.173,-39.975651,43.749783
2893450635.3861,-39.704632,27.053993
2895405669.5992,-41.546562,12.804451
2897360703.8123,-42.027203,4.9863882
2899315738.0254,-45.784042,-3.517411
2901270772.2385,-44.212547,13.448018
2903225806.4516,-41.650578,-1.3514428
2905180840.6647,-42.713928,-25.398899
2907135874.8778,-44.089832,-34.533417
2909090909.0909,-44.362652,-47.439144
2911045943.304,-46.928177,-69.652588
2913000977.5171,-51.358589,-53.545425
2914956011.7302,-49.278919,-39.951294
2916911045.9433,-47.31694,-56.516228
2918866080.1564,-49.763733,-86.760735
2920821114.3695,-61.575546,-105.91753
2922776148.5826,-51.707191,-10.018686
2924731182.7957,-47.029861,-40.797501
2926686217.0088,-51.808578,-54.317104
2928641251.2219,-46.835072,-29.926502
2930596285.435,-43.873604,-47.748215
2932551319.6481,-42.951061,-71.124489
2934506353.8612,-43.554962,-81.783264
2936461388.0743,-43.171932,-85.852982
2938416422.2874,-42.159164,-98.557556
2940371456.5005,-41.782551,-103.63185
2942326490.7136,-40.131096,-120.0719
2944281524.9267,-40.127453,-134.39687
2946236559.1398,-39.456032,-149.07979
2948191593.3529,-40.166256,-168.25774
2950146627.566,-41.43959,-179.59273
2952101661.7791,-41.846638,175.72078
2954056695.9922,-42.74979,167.31485
2956011730.2053,-42.044609,168.67862
2957966764.4184,-41.800022,151.18237
2959921798.6315,-42.29948,150.49458
2961876832.8446,-40.754589,140.99432
2963831867.0577,-41.234703,121.77431
2965786901.2708,-42.711754,116.84551
2967741935.4839,-41.651833,115.79221
2969696969.697,-41.335632,103.22083
2971652003.9101,-40.313915,95.876305
2973607038.1232,-39.982426,74.886002
2975562072.3363,-42.179508,59.552521
2977517106.5494,-42.305443,60.121246
2979472140.7625,-42.893768,48.429993
2981427174.9756,-44.699368,50.753845
2983382209.1887,-42.487957,55.967342
2985337243.4018,-41.123302,45.275951
2987292277.6149,-40.050282,30.211409
2989247311.828,-40.961464,11.336473
2991202346.0411,-41.399555,11.447757
2993157380.2542,-40.117798,5.3604488
2995112414.4673,-40.136044,-4.3640356
2997067448.6804,-39.282661,-16.00635
2999022482.8935,-38.778645,-26.199726
3000977517.1065,-37.982662,-37.805462
3002932551.3196,-37.671024,-55.445061
3004887585.5327,-37.678337,-73.187248
3006842619.7458,-39.255497,-90.590385
3008797653.9589,-40.816532,-94.018356
3010752688.172,-40.708691,-93.45298
3012707722.3851,-39.988338,-101.29155
3014662756.5982,-38.829056,-109.35723
3016617790.8113,-38.49773,-123.01426
3018572825.0244,-37.558247,-138.49083
3020527859.2375,-37.832584,-155.8269
3022482893.4506,-38.644405,-171.80374
3024437927.6637,-38.850029,-179.61038
3026392961.8768,-38.799828,168.54448
3028347996.0899,-37.824718,152.71811
3030303030.303,-37.828171,125.33237
3032258064.5161,-40.191235,96.706093
3034213098.7292,-44.280128,85.711021
3036168132.9423,-48.085434,80.21167
3038123167.1554,-49.238689,107.15724
3040078201.3685,-46.260574,90.95472
3042033235.5816,-49.519547,72.584518
3043988269.7947,-50.456253,66.032845
3045943304.0078,-58.170521,75.633659
3047898338.2209,-52.123634,108.92115
3049853372.434,-51.332245,101.4828
3051808406.6471,-48.468544,104.18462
3053763440.8602,-44.915215,82.656754
3055718475.0733,-44.983368,52.300175
3057673509.2864,-47.211445,27.051355
3059628543.4995,-50.98737,14.188401
3061583577.7126,-52.983047,32.761845
3063538611.9257,-51.207157,31.819433
3065493646.1388,-50.832066,27.781414
3067448680.3519,-51.451439,-2.6734996
3069403714.565,-55.794491,32.120914
3071358748.7781,-53.71669,22.242498
3073313782.9912,-50.698635,49.487476
3075268817.2043,-45.166382,30.21641
3077223851.4174,-42.222225,-4.2070017
3079178885.6305,-41.988045,-46.581722
3081133919.8436,-43.736256,-91.856468
3083088954.0567,-50.676357,-152.58739
3085043988.2698,-62.888775,-117.31327
3086999022.4829,-62.9058,128.46236
3088954056.696,-52.034077,67.892769
3090909090.9091,-48.007187,17.163553
3092864125.1222,-47.440979,-10.366825
3094819159.3353,-47.654377,-10.651446
3096774193.5484,-44.147732,-29.998177
3098729227.7615,-44.389469,-57.961514
3100684261.9746,-45.280148,-50.443996
3102639296.1877,-42.853527,-67.438797
3104594330.4008,-42.428192,-87.721603
3106549364.6139,-44.889324,-96.560684
3108504398.827,-43.560764,-94.509499
3110459433.0401,-41.597866,-107.85551
3112414467.2532,-41.66386,-116.17443
3114369501.4663,-40.551373,-121.93315
3116324535.6794,-39.139549,-137.94792
3118279569.8925,-38.775116,-149.08656
3120234604.1056,-37.410435,-161.42496
3122189638.3187,-36.793488,179.59993
3124144672.5318,-36.711884,162.45514
3126099706.7449,-36.90287,147.93259
3128054740.958,-37.222023,133.10431
3130009775.1711,-36.915546,122.59991
3131964809.3842,-36.898781,104.20927
3133919843.5973,-37.914959,87.853035
3135874877.8104,-38.907322,81.248116
3137829912.0235,-38.620827,66.092369
3139784946.2366,-40.502338,54.221813
3141739980.4497,-41.062218,57.280766
3143695014.6628,-39.852139,51.55962
3145650048.8759,-38.606331,37.552578
3147605083.089,-38.357334,14.286527
3149560117.3021,-40.977455,-7.2608318
3151515151.5152,-42.474148,-9.2286148
3153470185.7283,-42.994438,-8.6349287
3155425219.9413,-43.514206,-22.419161
3157380254.1544,-44.088303,-22.884468
3159335288.3675,-44.96191,-29.624443
3161290322.5806,-44.76226,-25.456133
3163245356.7937,-43.380383,-30.222023
3165200391.0068,-41.889828,-46.591702
3167155425.2199,-43.740414,-65.059357
3169110459.433,-44.983761,-52.320534
3171065493.6461,-42.206757,-58.838924
3173020527.8592,-41.45937,-73.497589
3174975562.0723,-41.124905,-90.150223
3176930596.2854,-41.146446,-100.12207
3178885630.4985,-40.943993,-117.63988
3180840664.7116,-41.889023,-130.35948
3182795698.9247,-43.118542,-142.51385
3184750733.1378,-44.374161,-142.21382
3186705767.3509,-44.866394,-135.74847
3188660801.564,-41.634525,-142.69354
3190615835.7771,-40.203022,-161.18036
3192570869.9902,-39.91494,176.20586
3194525904.2033,-40.365398,157.3815
3196480938.4164,-41.710266,138.18694
3198435972.6295,-43.688339,126.92511
3200391006.8426,-44.710125,114.73045
3202346041.0557,-48.288815,110.85349
3204301075.2688,-48.026901,115.34929
3206256109.4819,-48.064777,111.72277
3208211143.695,-47.935211,99.536499
3210166177.9081,-50.047924,104.40761
3212121212.1212,-47.631302,102.328
3214076246.3343,-46.325626,86.310173
3216031280.5474,-46.833096,57.904514
3217986314.7605,-49.829426,34.829899
3219941348.9736,-52.908764,36.223915
3221896383.1867,-56.707127,4.2040191
3223851417.3998,-66.046906,-90.57045
3225806451.6129,-53.046005,157.92746
3227761485.826,-50.487827,130.3548
3229716520.0391,-47.508957,112.36982
3231671554.2522,-47.382259,92.649109
3233626588.4653,-45.624725,97.500511
3235581622.6784,-43.30904,77.27504
3237536656.8915,-42.738983,66.239914
3239491691.1046,-41.381908,54.840164
3241446725.3177,-39.641262,37.086857
3243401759.5308,-39.450012,18.060736
3245356793.7439,-39.791069,3.4791958
3247311827.957,-39.512554,-8.2690048
3249266862.1701,-39.4193,-22.227127
3251221896.3832,-39.237022,-34.22678
3253176930.5963,-39.888359,-49.132271
3255131964.8094,-39.818062,-54.945454
3257086999.0225,-39.588921,-70.712898
3259042033.2356,-40.123634,-81.772049
3260997067.4487,-39.661446,-92.241409
3262952101.6618,-40.552532,-110.56607
3264907135.8749,-42.05938,-116.53379
3266862170.088,-42.26392,-118.0163
3268817204.3011,-40.907612,-124.41006
3270772238.5142,-40.93317,-146.62668
3272727272.7273,-43.343498,-156.80482
3274682306.9404,-43.609768,-159.26097
3276637341.1535,-45.129959,-170.06662
3278592375.3666,-46.129147,-152.37354
3280547409.5797,-44.008251,-159.50516
3282502443.7928,-43.601402,-160.75262
3284457478.0059,-41.826603,-167.25528
3286412512.219,-40.207745,178.45349
3288367546.4321,-40.069393,166.38484
3290322580.6452,-39.406281,149.33879
3292277614.8583,-39.922836,137.43318
3294232649.0714,-39.87468,131.15822
3296187683.2845,-39.279903,119.07118
3298142717.4976,-40.120911,104.57846
3300097751.7107,-39.659294,102.18243
3302052785.9238,-39.202862,90.266457
3304007820.1369,-38.290104,74.99279
3305962854.35,-39.144905,60.969685
3307917888.563,-39.354057,46.71463
3309872922.7761,-40.373337,39.193024
3311827956.9892,-40.711143,28.828962
3313782991.2023,-40.849194,23.52478
3315738025.4154,-40.824165,16.870726
3317693059.6285,-39.727795,5.8504705
3319648093.8416,-39.591003,-15.154161
3321603128.0547,-41.015659,-31.637215
3323558162.2678,-41.773399,-46.994804
3325513196.4809,-44.227367,-61.883488
3327468230.694,-47.664734,-66.66346
3329423264.9071,-48.477039,-37.69104
3331378299.1202,-47.01926,-51.442268
3333333333.3333,-46.089836,-44.839695
3335288367.5464,-44.876869,-63.42561
3337243401.7595,-45.751122,-78.056007
3339198435.9726,-47.265324,-92.93824
3341153470.1857,-50.96352,-76.069611
3343108504.3988,-48.07217,-61.243637
3345063538.6119,-45.625641,-63.674057
3347018572.825,-42.436691,-82.389412
3348973607.0381,-42.763268,-107.82682
3350928641.2512,-43.82756,-119.2522
3352883675.4643,-44.58857,-138.11354
3354838709.6774,-47.619114,-134.30492
3356793743.8905,-46.589775,-126.55122
3358748778.1036,-45.938698,-126.44607
3360703812.3167,-43.237179,-127.96455
3362658846.5298,-41.444012,-147.03151
3364613880.7429,-40.737267,-167.29489
3366568914.956,-41.125443,172.92912
3368523949.1691,-42.085251,160.548
3370478983.3822,-42.804298,143.26366
3372434017.5953,-44.338749,127.72364
3374389051.8084,-48.87682,120.91973
3376344086.0215,-49.855385,147.7809
3378299120.2346,-46.372528,143.63939
3380254154.4477,-49.209858,132.27753
3382209188.6608,-47.144413,144.74796
