!CSV A.01.01
!Keysight Technologies,P5008B,MY61100146,A.17.20.08
!Date: Saturday, November 18, 2023 14:01:39
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S12(DB),S12(DEG)
2810000000,-40.869701,98.437393
2820000000,-38.845554,40.802624
2830000000,-38.148106,-16.948853
2840000000,-39.443569,-68.793335
2850000000,-42.270157,-105.06437
2860000000,-38.625244,-160.83215
2870000000,-42.264717,162.20502
2880000000,-39.082039,115.75981
2890000000,-39.06163,47.552837
2900000000,-43.600292,1.1633176
2910000000,-43.573666,-56.433544
2920000000,-51.356544,-122.40248
2930000000,-45.286285,-46.096642
2940000000,-41.382637,-95.502213
2950000000,-40.075279,-172.93791
2960000000,-42.153004,156.43764
2970000000,-40.873219,102.1438
2980000000,-43.65641,52.74979
2990000000,-41.094799,10.589941
3000000000,-38.243729,-33.829731
3010000000,-41.598637,-93.879257
3020000000,-37.84304,-154.97
3030000000,-38.426224,131.73096
3040000000,-47.161804,91.935532
3050000000,-52.042614,103.36499
3060000000,-53.638565,11.885005
3070000000,-52.924934,17.267855
3080000000,-43.055809,-59.751274
3090000000,-50.931034,32.197124
3100000000,-45.524811,-53.862148
3110000000,-42.182312,-104.82037
3120000000,-37.457432,-156.83684
3130000000,-36.556614,122.72894
3140000000,-39.587238,53.432819
3150000000,-41.126087,-10.658607
3160000000,-44.978142,-27.051855
3170000000,-44.763008,-64.82785
3180000000,-43.227089,-124.69015
3190000000,-40.853317,-148.04791
3200000000,-43.615326,126.87837
3210000000,-48.598278,96.590195
3220000000,-52.018188,24.986361
3230000000,-45.4636,110.78967
3240000000,-40.312187,46.731098
3250000000,-39.124958,-29.465836
3260000000,-39.976452,-90.957664
3270000000,-40.749733,-134.8645
3280000000,-45.593895,-157.46741
3290000000,-40.160633,154.90857
3300000000,-39.683327,99.490929
3310000000,-40.228497,37.013901
3320000000,-39.35033,-17.00087
3330000000,-45.479256,-41.77845
3340000000,-49.723042,-99.206055
3350000000,-42.597935,-113.09756
3360000000,-44.694771,-135.19562
3370000000,-42.480301,149.26012
3380000000,-49.01622,128.11671
3390000000,-43.688839,111.53514
3400000000,-41.47356,65.968468
3410000000,-38.437866,13.347373
3420000000,-39.898834,-47.598263
3430000000,-41.25766,-84.528465
3440000000,-40.481045,-123.04973
3450000000,-37.3713,-160.54813
3460000000,-39.519703,133.04401
3470000000,-39.788464,88.270897
3480000000,-41.953022,55.644104
3490000000,-39.297596,20.891373
3500000000,-40.146225,-33.831623
3510000000,-44.821896,-89.177078
3520000000,-42.764629,-77.435303
3530000000,-42.161633,-149.91556
3540000000,-39.300903,-172.40691
3550000000,-39.840141,135.25192
3560000000,-37.876865,89.024048
3570000000,-39.376698,26.398556
3580000000,-39.956406,-13.01998
3590000000,-42.54039,-48.583275
3600000000,-39.10733,-84.194756
3610000000,-40.507813,-136.64778
3620000000,-40.315636,178.20316
3630000000,-42.358635,127.08866
3640000000,-45.809853,92.009346
3650000000,-42.286903,89.696655
3660000000,-41.238823,44.914978
3670000000,-41.479412,-9.9638691
3680000000,-39.634857,-49.534794
3690000000,-38.681656,-92.130791
3700000000,-40.016125,-153.50687
3710000000,-40.27132,161.79028
3720000000,-42.90366,128.70207
3730000000,-38.904095,85.71402
3740000000,-40.998966,27.210312
3750000000,-43.133846,-7.7750897
3760000000,-44.241112,-77.211967
3770000000,-50.648575,-117.08279
3780000000,-56.630024,-100.31437
3790000000,-42.833454,-117.76093
3800000000,-43.966053,-171.10228
3810000000,-40.487026,133.15411
3820000000,-43.893181,95.552406
3830000000,-42.142216,45.154388
3840000000,-42.08408,-8.2105865
3850000000,-42.703461,-27.715822
3860000000,-44.606583,-102.34988
3870000000,-44.150486,-133.18161
3880000000,-42.745068,178.37953
3890000000,-45.779011,126.53422
3900000000,-45.250092,125.48302
3910000000,-53.79071,65.074944
3920000000,-48.273067,67.213463
3930000000,-42.543186,17.506729
3940000000,-43.905827,-39.562706
3950000000,-44.522835,-116.71803
3960000000,-48.215137,-152.84508
3970000000,-49.106762,-155.33905
3980000000,-48.952248,154.53796
3990000000,-44.669567,105.71187
4000000000,-47.001247,68.981194
END

